"municipio_id_sus","periodo_data","estabelecimento_nome","equipe_nome","cadastro_quantidade","cadastro_criterio_pontuacao"
"355030","03/2022",UBS V COSMOPOLITA,EQUIPE 2 / UBS COSMOPOLITA,2960,false
"355030","03/2022",UBS CIDADE LIDER,BRANCA,2805,false
"355030","03/2022",UBS VILA CISPER,EQUIPE 06,3016,false
"355030","03/2022",UBS VILA CISPER,EQUIPE 07,2742,false
"355030","03/2022",UBS VERA CRUZ DR FERNANDO PROENCA DE GOUVEA,J VERA CRUZ 3,3101,false
"355030","03/2022",UBS MORADA DO SOL,MORADA - EQ1,2549,false
"355030","03/2022",UBS BELENZINHO MARCUS WOLOSKER,"4054 - EQUIPE VI",4727,false
"355030","03/2022",UBS JARDIM GUAIRACA,"4193 - VERDE",3982,false
"355030","03/2022",UBS JARDIM GUAIRACA,"4194 - LILAS",2640,false
"355030","03/2022",UBS RECANTO DOS HUMILDES,RECANTO - EQ7,4435,false
"355030","03/2022",UBS DR HUMBERTO PASCALE SANTA CECILIA,ESF SANTA CECILIA 4 VERDE,3100,false
"355030","03/2022",UBS VILA EMA DR FUAD KASSAB,EQUIPE 05,5252,false
"355030","03/2022",UBS VILA CANAA,EQUIPE 1,4209,false
"355030","03/2022",UBS DR ANTONIO PIRES FERREIRA VILLALOBO,"4073 - EQUIPE 3",4148,false
"355030","03/2022",UBS RECANTO DOS HUMILDES,RECANTO - EQ4,3607,false
"355030","03/2022",UBS JARDIM ROSINHA,ROSINHA - ARCO IRIS,3594,false
"355030","03/2022",UBS INACIO MONTEIRO,EQUIPE VI,4421,false
"355030","03/2022",UBS STA LUCIA,STA LUCIA 7,2553,false
"355030","03/2022",AMA UBS INTEGRADA VILA NOVA JAGUARE,EQUIPE PRATA,2228,false
"355030","03/2022",UBS CIDADE NOVA SAO MIGUEL,HIBISCO III,2901,false
"355030","03/2022",UBS JARDIM IPORA,IPORA II,2750,false
"355030","03/2022",UBS VILA CALU,VILA CALU 1,2822,false
"355030","03/2022",AMA UBS INTEGRADA ELISIO TEIXEIRA LEITE,COHAB 07 BRANCA,3112,false
"355030","03/2022",UBS GAIVOTAS,HORIZONTE AZUL,3329,false
"355030","03/2022",UBS JARDIM DOS EUCALIPTOS HELIO MOREIRA SALLES,"4161 - JEQUITIBA",4387,false
"355030","03/2022",UBS HORIZONTE AZUL,HORIZONTE AZUL 4,3035,false
"355030","03/2022",UBS CHACARA DO CONDE,CH DO CONDE 04,4244,false
"355030","03/2022",UBS SAO JORGE CIDADE ADEMAR,SAO JORGE 6,8041,false
"355030","03/2022",UBS JARDIM SOUZA,J SOUZA 6,3475,false
"355030","03/2022",UBS DR ILZA WELTMAN HUTZLER,"003",2944,false
"355030","03/2022",UBS J APUANA,EQUIPE 02 UBS APUANA,2393,false
"355030","03/2022",UBS J ARACATI,J ARACATI 4,3671,false
"355030","03/2022",UBS J CAMPOS,CRISANTEMO VI,3706,false
"355030","03/2022",AMA UBS J CAPELA,J CAPELA 1,3835,false
"355030","03/2022",AMA UBS JARDIM CASTRO ALVES DRA MARIA CRISTINA F,JD CASTRO ALVES V,2745,false
"355030","03/2022",UBS JARDIM THOMAS,J THOMAS 4,3302,false
"355030","03/2022",UBS V RAMOS DR LUIS AUGUSTO DE CAMPOS,ORQUIDEA,4292,false
"355030","03/2022",AMA UBS JARDIM ALFREDO,J ALFREDO 5,2845,false
"355030","03/2022",UBS JARDIM COMERCIAL,COMERCIAL - LILAS,3453,false
"355030","03/2022",UBS J FANGANIELLO,EQUIPE 3 / FANGANIELLO,4304,false
"355030","03/2022",UBS JARDIM GUARANI,"055 - EQUIPE D",3265,false
"355030","03/2022",UBS J HELIAN,EQUIPE 01,3305,false
"355030","03/2022",UBS J NAKAMURA,J NAKAMURA 1,3889,false
"355030","03/2022",UBS JARDIM MARACA,MARACA - VERDE,3024,false
"355030","03/2022",UBS JARDIM EMBURA,EMBURA II,2625,false
"355030","03/2022",UBS JARDIM HELGA,HELGA - ROSA,3085,false
"355030","03/2022",UBS BORACEA,ESF BORACEA 1,3279,false
"355030","03/2022",UBS JARDIM SAO BENTO,SAO BENTO - MARROM,3370,false
"355030","03/2022",UBS JARDIM SAO BENTO,SAO BENTO - PRETO,2890,false
"355030","03/2022",UBS JARDIM DAS PALMAS,PALMAS - ROSA,4096,false
"355030","03/2022",UBS VILA CAIUBA,CAIUBA-EQ04 CORACAO,3296,false
"355030","03/2022",UBS JARDIM VISTA ALEGRE VANDA APARECIDA DOS SANTOS,"004 - EQUIPE D",3868,false
"355030","03/2022",UBS J INDAIA,AR,3414,false
"355030","03/2022",UBS JARDIM SELMA CIDADE ADEMAR,JD. SELMA 04,901,false
"355030","03/2022",UBS JARDIM NOVO HORIZONTE,NOVO HORIZONTE IV,3602,false
"355030","03/2022",UBS VILA NATAL,VILA NATAL 03,3281,false
"355030","03/2022",UBS CUPECE DR WALDOMIRO PREGNOLATTO,"4413 - LILAS",4146,false
"355030","03/2022",AMA UBS INTEGRADA LAUZANE PAULISTA,EQUIPE 1 - AZUL UBS LAUZANE,3021,false
"355030","03/2022",UBS MATA VIRGEM,MATA VIRGEM 2,824,false
"355030","03/2022",UBS AUTODROMO DR FAUZER SIMAO ABRAO,VILA DA PAZ III,3755,false
"355030","03/2022",UBS AUTODROMO DR FAUZER SIMAO ABRAO,VILA DA PAZ IV,2709,false
"355030","03/2022",UBS JARDIM VALQUIRIA,VALQUIRIA 5 - VERDE CLARO,3734,false
"355030","03/2022",UBS CIDADE NOVA SAO MIGUEL,HIBISCO V,4032,false
"355030","03/2022",UBS JD NOVO PANTANAL PEDREIRA,NOVO PANTANAL 05,2143,false
"355030","03/2022",UBS VILA DALVA ENG GUILHERME H PINTO COELHO,EQUIPE 02 AZUL DALVA,3338,false
"355030","03/2022",AMA UBS INTEGRADA JARDIM SAO JORGE DR PAULO EDUARDO ELIAS,EQUIPE 07 PRATA SAO JORGE,2996,false
"355030","03/2022",UBS V NOVA GALVAO,TOPAZIO II UBS VL N GALVAO,2646,false
"355030","03/2022",UBS CIDADE PEDRO JOSE NUNES,EQUIPE II,4322,false
"355030","03/2022",UBS TEOTONIO VILELA,"4136 - EQUIPE 6",2810,false
"355030","03/2022",UBS SEM TERRA,EQ 6 VERMELHA,3675,false
"355030","03/2022",UBS PRIMEIRO DE OUTUBRO,EQ. 1 / PRIMEIRO DE OUTUBRO,3249,false
"355030","03/2022",UBS CDHU PALANQUE,GERBERA II,3310,false
"355030","03/2022",UBS J SOARES,EQUIPE 3 / SOARES,3468,false
"355030","03/2022",UBS REUNIDAS I,"4202 - AREA BRANCA",4047,false
"355030","03/2022",UBS HELIOPOLIS,"4361 - 01 - AMARELA",3103,false
"355030","03/2022",UBS JARDIM ICARAI BRASILANDIA DR DANIEL ALVES GRANGEIRO,"237 - EQUIPE D",1306,false
"355030","03/2022",UBS JD NITEROI,NITEROI 5,4910,false
"355030","03/2022",UBS J SILVA TELLES,PRIMAVERA I,2387,false
"355030","03/2022",UBS JARDIM SANTA FE,SANTA FE I,3137,false
"355030","03/2022",UBS PARQUE ARARIBA,ARARIBA - VERMELHO,3199,false
"355030","03/2022",UBS PARQUE ARARIBA,ARARIBA - LARANJA,2579,false
"355030","03/2022",UBS PARQUE RESIDENCIAL COCAIA INDEPENDENTE,PQ. RES. COCAIA IX,2425,false
"355030","03/2022",AMA UBS PQ STO ANTONIO,PQ STO ANTONIO 3,3300,false
"355030","03/2022",UBS JARDIM MIRIAM II,UBS JD. MIRIAM II 2,1941,false
"355030","03/2022",UBS JARDIM CAMPINAS,JD CAMPINAS II,1798,false
"355030","03/2022",UBS STA INES,AMARILES I,3965,false
"355030","03/2022",UBS JARDIM ORION GUANHEMBU,ORION VII,3926,false
"355030","03/2022",UBS V APARECIDA,APARECIDA 4,1066,false
"355030","03/2022",UBS V CURUCA,FLOR DE LIS II,3652,false
"355030","03/2022",AMA UBS VILA PREL ANTONIO BERNARDES DE OLIVEIRA,VILA PREL 07 - ROSA,2241,false
"355030","03/2022",AMA UBS INTEGRADA V MORAES JOAO PAULO BOTELHO VIEIRA,"4702 - FENIX",6890,false
"355030","03/2022",UBS PQ DA LAPA,EQUIPE 3 - EQUIPE LARANJA,2616,false
"355030","03/2022",UBS BOM RETIRO OCTAVIO AUGUSTO RODOVALHO,ESF BOM RETIRO 1 VERDE,3471,false
"355030","03/2022",UBS BOM RETIRO OCTAVIO AUGUSTO RODOVALHO,ESF BOM RETIRO 2 VERMELHA,3065,false
"355030","03/2022",UBS VILA ESPANHOLA,"004-VERMELHA",3063,false
"355030","03/2022",UBS VILA GUACURI CICERO SERGIO CAVALCANTE,GUACURI 5,2481,false
"355030","03/2022",UBS V NOVA GALVAO,TOPAZIO III UBS VL N GALVAO,2979,false
"355030","03/2022",UBS FATIMA DE JESUS VIANA ROSA,EQUIPE 2 AZUL,2806,false
"355030","03/2022",UBS ANCHIETA,ANCHIETA V,3024,false
"355030","03/2022",UBS JD DA CONQUISTA I,"6 - LARANJA",3010,false
"355030","03/2022",UBS AURELIO MELLONE JD S SAVERIO,"4431 - DIAMANTE - AZUL",4615,false
"355030","03/2022",UBS AGUA FUNDA,"4442 - 02",4577,false
"355030","03/2022",AMA UBS PQ FIGUEIRA GRANDE,FIGUEIRA GRANDE 1,2801,false
"355030","03/2022",AMA UBS PQ FIGUEIRA GRANDE,FIGUEIRA GRANDE 2,3581,false
"355030","03/2022",UBS J STA MARGARIDA,STA MARGARIDA 2,2561,false
"355030","03/2022",UBS PREF CELSO AUGUSTO DANIEL,EQUIPE 3 / CELSO DANIEL,3819,false
"355030","03/2022",UBS STO ESTEVAO CARMOSINA,EQUIPE 1,3620,false
"355030","03/2022",UBS CHACARA STA MARIA,CHACARA STA MARIA 1,3037,false
"355030","03/2022",UBS VILA ESPERANCA DR CASSIO BITENCOURT FILHO,EQUIPE 02,4056,false
"355030","03/2022",UBS JARDIM COPA MATHILDE DE AQUINO DINIZ,VIOLETA 5,3776,false
"355030","03/2022",UBS BARRO BRANCO,LIRIO III,3136,false
"355030","03/2022",UBS VILA PRUDENTE,"4384 - EQUIPE 4",4369,false
"355030","03/2022",UBS VILA PRUDENTE,"4381 - EQUIPE 1",5857,false
"355030","03/2022",UBS ALMIRANTE DELAMARE,"4336 - 06",3771,false
"355030","03/2022",UBS LUAR DO SERTAO,LUAR DO SERTAO - LARANJA,3506,false
"355030","03/2022",UBS CAMBUCI,ESF CAMBUCI 1 AZUL,3710,false
"355030","03/2022",UBS CAMBUCI,ESF CAMBUCI 2 VERMELHO,4553,false
"355030","03/2022",UBS CITY JARAGUA,CITY JARAGUA - AMARELA- EQ 02,2886,false
"355030","03/2022",AMA UBS INTEGRADA ELISIO TEIXEIRA LEITE,BOA VISTA EQ02 VIOLETA,3287,false
"355030","03/2022",UBS CHACARA DO CONDE,CH DO CONDE 03,2811,false
"355030","03/2022",UBS CHACARA DO CONDE,CH DO CONDE 05,3904,false
"355030","03/2022",UBS CHACARA DO CONDE,CH DO CONDE 06,2425,false
"355030","03/2022",UBS V DAS BELEZAS ALBERTO AMBROSIO,V DAS BELEZAS 5,3809,false
"355030","03/2022",UBS JARDIM SOUZA,J SOUZA 8,3413,false
"355030","03/2022",UBS J SOARES,EQUIPE 4 / SOARES,3988,false
"355030","03/2022",UBS DR ILZA WELTMAN HUTZLER,"002",3460,false
"355030","03/2022",UBS JD APURA,APURA 2,1530,false
"355030","03/2022",UBS J CAMPOS,CRISANTEMO II,3763,false
"355030","03/2022",UBS CHACARA SANTANA,CHACARA SANTANA 5,3588,false
"355030","03/2022",UBS RIO CLARO,AGUIAS DE OURO,4342,false
"355030","03/2022",UBS V NOVA CURUCA,EQUIPE 03,4051,false
"355030","03/2022",UBS PARQUE DO LAGO,PQ DO LAGO 1,2713,false
"355030","03/2022",UBS JARDIM GUARANI,"054 - EQUIPE E",3305,false
"355030","03/2022",UBS JARDIM CELESTE,J CELESTE 2,2815,false
"355030","03/2022",UBS JARDIM MAGDALENA,MAGDALENA - VERDE,2733,false
"355030","03/2022",UBS JARDIM ICARAI BRASILANDIA DR DANIEL ALVES GRANGEIRO,"235 - EQUIPE B",4133,false
"355030","03/2022",AMA UBS JARDIM MIRNA,MIRNA IV,2906,false
"355030","03/2022",UBS SE,ESF SE 02 - AZUL,2457,false
"355030","03/2022",UBS JARDIM SAO BENTO,SAO BENTO - LILAS,3473,false
"355030","03/2022",UBS JARDIM SAPOPEMBA PROF DR HUMBERTO DELBONI FILHO,"4141 - EQUIPE 01",3564,false
"355030","03/2022",UBS JARDIM VISTA ALEGRE VANDA APARECIDA DOS SANTOS,"001 - EQUIPE A",5338,false
"355030","03/2022",UBS J INDAIA,FOGO,4651,false
"355030","03/2022",UBS NOVA ESPERANCA PAULISTANO II,"03 - AZUL",3178,false
"355030","03/2022",UBS MATA VIRGEM,MATA VIRGEM 6,10197,false
"355030","03/2022",UBS MOINHO VELHO,MOINHO VELHO - AZUL,3585,false
"355030","03/2022",UBS JARDIM MITSUTANI,MITSUTANI - LARANJA,2865,false
"355030","03/2022",UBS SHANGRILA ELLUS,SHANGRILA ELLUS IV,2669,false
"355030","03/2022",UBS REAL PQ PAULO MANGABEIRA ALBERNAZ FILHO,EQUIPE AZUL REAL PARQUE,4045,false
"355030","03/2022",UBS VILA DALVA ENG GUILHERME H PINTO COELHO,EQUIPE 05 VERDE DALVA,2939,false
"355030","03/2022",UBS VARGINHA,VARGINHA 03,3476,false
"355030","03/2022",UBS JARDIM GUAIRACA,"4191 - VERMELHA",3508,false
"355030","03/2022",UBS BARRO BRANCO,LIRIO IV,2636,false
"355030","03/2022",UBS GRAFICOS,EQUIPE I,3712,false
"355030","03/2022",UBS CAMPO LIMPO,CAMPO LIMPO - AMARELO,3341,false
"355030","03/2022",UBS JD DA CONQUISTA I,"3 - VERMELHO",2962,false
"355030","03/2022",UBS FAZENDA DA JUTA I,"4251 - VERMELHA",3255,false
"355030","03/2022",UBS JARDIM CIDADE PIRITUBA,JD CIDADE - EQ5,2972,false
"355030","03/2022",UBS REUNIDAS I,"4207 - AREA ROSA",3199,false
"355030","03/2022",UBS JOAQUIM ROSSINI VILA CARIOCA DR MOACIR PARRA,"4362 - 02 AZUL",3610,false
"355030","03/2022",UBS J IVA,"4000 - EQUIPE TERRA",3851,false
"355030","03/2022",UBS J NAKAMURA,J NAKAMURA 2,3403,false
"355030","03/2022",UBS JARDIM SAPOPEMBA PROF DR HUMBERTO DELBONI FILHO,"4142 - EQUIPE 02",3401,false
"355030","03/2022",AMA UBS PARQUE FERNANDA,FERNANDA,3402,false
"355030","03/2022",UBS PARQUE DO ENGENHO II,ENGENHO - LARANJA,3641,false
"355030","03/2022",UBS PARQUE NOVO MUNDO I,FUNERARIA,3775,false
"355030","03/2022",UBS PARQUE NOVO MUNDO I,V. SAO JOAO,5147,false
"355030","03/2022",UBS PARQUE NOVO MUNDO II,BEM-TE-VI,3032,false
"355030","03/2022",UBS IACAPE JD PLANALTO,"4173 - EQUIPE 3 AMARELA",2911,false
"355030","03/2022",UBS REUNIDAS II,"4187 - LILAS",2864,false
"355030","03/2022",AMA UBS INTEGRADA JD SAO FRANCISCO II,EQUIPE 1- AMARELA,3841,false
"355030","03/2022",AMA UBS INTEGRADA JD SAO FRANCISCO II,EQUIPE 3- AZUL,3652,false
"355030","03/2022",UBS STA INES,AMARILES V,4403,false
"355030","03/2022",UBS PARELHEIROS,PARELHEIROS IV,3331,false
"355030","03/2022",UBS CANTINHO DO CEU,CANTINHO DO CEU IV,3383,false
"355030","03/2022",UBS JARDIM NELIA,EQUIPE 10 - AZUL MARINHO,4356,false
"355030","03/2022",UBS V APARECIDA,APARECIDA 2,2244,false
"355030","03/2022",UBS V APARECIDA,APARECIDA 1,504,false
"355030","03/2022",UBS VILA DALVA ENG GUILHERME H PINTO COELHO,EQUIPE 03 LARANJA DALVA,3516,false
"355030","03/2022",UBS JD ROMANO VILA ITAIM,EQUIPE 6,3959,false
"355030","03/2022",UBS PROFETA JEREMIAS,EQUIPE IV,3536,false
"355030","03/2022",UBS PQ DA LAPA,EQUIPE 2 - EQUIPE AMARELA,2356,false
"355030","03/2022",AMA UBS INTEGRADA JARDIM ELBA HUMBERTO GASTAO BODRA,"4155 - EQUIPE AZUL",2960,false
"355030","03/2022",UBS INTERATIVA,EQ- 3 VERDE-LUZ,2828,false
"355030","03/2022",UBS ANCHIETA,ANCHIETA IV,2544,false
"355030","03/2022",UBS ANCHIETA,ANCHIETA VI,2369,false
"355030","03/2022",UBS PQ SAO LUCAS,"4281 - EQUIPE 1",3914,false
"355030","03/2022",UBS VILA TEREZINHA,"201 - EQUIPE 2 LARANJA",2003,false
"355030","03/2022",UBS CIDADE LIDER,AMARELA,3054,false
"355030","03/2022",UBS CIDADE LIDER,VERDE,3008,false
"355030","03/2022",UBS J CAICARA,J CAICARA 4,2495,false
"355030","03/2022",UBS J CAICARA,J CAICARA 3,2760,false
"355030","03/2022",UBS J CAICARA,J CAICARA 5,3015,false
"355030","03/2022",UBS MAR PAULISTA,MAR PAULISTA 2,2472,false
"355030","03/2022",UBS UNIAO DE VILA NOVA,ALAMANDA I,3503,false
"355030","03/2022",UBS PREF CELSO AUGUSTO DANIEL,EQUIPE 4 / CELSO DANIEL,3903,false
"355030","03/2022",UBS CHACARA STA MARIA,CHACARA STA MARIA 4,3258,false
"355030","03/2022",UBS ALTO DO UMUARAMA,ALTO DO UMUARAMA - 03,3704,false
"355030","03/2022",UBS AUGUSTO LEOPOLDO AYROSA GALVAO,EQUIPE 001,3390,false
"355030","03/2022",UBS LUAR DO SERTAO,LUAR DO SERTAO - AMARELO,3819,false
"355030","03/2022",UBS JARDIM IPORA,IPORA I,3995,false
"355030","03/2022",AMA UBS INTEGRADA VILA CLARA,"4313 EQUIPE 3 - VERDE",3082,false
"355030","03/2022",AMA UBS INTEGRADA VILA CLARA,"4312 EQUIPE 2 - ROSA",2662,false
"355030","03/2022",UBS CITY JARAGUA,CITY JARAGUA - ROSA- EQ 04,3403,false
"355030","03/2022",AMA UBS INTEGRADA PARQUE MARIA DOMITILA,DOMITILA - VERDE,4060,false
"355030","03/2022",UBS VILA CALU,VILA CALU 4,3226,false
"355030","03/2022",AMA UBS INTEGRADA ELISIO TEIXEIRA LEITE,COHAB 06 LARANJA,3684,false
"355030","03/2022",UBS GAIVOTAS,ALQUIMIA,3586,false
"355030","03/2022",UBS SAO JORGE CIDADE ADEMAR,SAO JORGE 4,1423,false
"355030","03/2022",UBS PEDRO DE SOUZA CAMPOS,EQUIPE 04,4071,false
"355030","03/2022",UBS DR ILZA WELTMAN HUTZLER,"001",3302,false
"355030","03/2022",AMA UBS JARDIM CASTRO ALVES DRA MARIA CRISTINA F,JD CASTRO ALVES I,2727,false
"355030","03/2022",UBS JARDIM THOMAS,J THOMAS 2,3355,false
"355030","03/2022",UBS V RAMOS DR LUIS AUGUSTO DE CAMPOS,JASMIM,4106,false
"355030","03/2022",UBS JARDIM CELESTE,J CELESTE 5,3245,false
"355030","03/2022",UBS JARDIM MAGDALENA,MAGDALENA - VERMELHO,3398,false
"355030","03/2022",UBS J HERCULANO,J HERCULANO 1,3041,false
"355030","03/2022",UBS J HERCULANO,J HERCULANO 6,2949,false
"355030","03/2022",UBS BORACEA,ESF BORACEA 4,3075,false
"355030","03/2022",UBS REPUBLICA FERNANDA SANTE LIMEIRA,ESF REPUBLICA 06,3558,false
"355030","03/2022",UBS JARDIM ROBRU MESSIAS JOSE DA SILVA,FLANBOIANT V,4188,false
"355030","03/2022",UBS JARDIM ROBRU MESSIAS JOSE DA SILVA,FLANBOIANT I,4075,false
"355030","03/2022",UBS JARDIM DAS PALMAS,PALMAS - AZUL,4308,false
"355030","03/2022",UBS VILA ROSCHEL,VILA ROSCHEL II,2931,false
"355030","03/2022",UBS JARDIM ELEDY,ELEDY - VERDE,3390,false
"355030","03/2022",UBS VILA CAIUBA,CAIUBA-EQ02 AGUIA,2906,false
"355030","03/2022",UBS JARDIM SINHA,"4275 - EQUIPE 5 ROSA",3197,false
"355030","03/2022",AMA UBS INTEGRADA JARDIM TIETE I OSCAR PEREIRA DA SILVA,EQUIPE 3 - VERDE,3708,false
"355030","03/2022",UBS JORDANOPOLIS,JORDANOPOLIS 03,1619,false
"355030","03/2022",UBS FAZENDA DA JUTA II,"4264 - AMARELA",3085,false
"355030","03/2022",UBS JARDIM NOVO HORIZONTE,NOVO HORIZONTE II,1961,false
"355030","03/2022",UBS JARDIM NOVO HORIZONTE,NOVO HORIZONTE I,2910,false
"355030","03/2022",UBS VILA NATAL,VILA NATAL 01,2847,false
"355030","03/2022",UBS PQ SAO LUCAS,"4286 - EQUIPE 6",4182,false
"355030","03/2022",UBS LARANJEIRAS,LARANJEIRAS 5,3771,false
"355030","03/2022",UBS MOINHO VELHO,MOINHO - VERMELHA,3712,false
"355030","03/2022",UBS NOVO JARDIM I,NOVO JARDIM 1,3153,false
"355030","03/2022",UBS SAO REMO,ESF AZUL SAO REMO,3744,false
"355030","03/2022",AMA UBS INTEGRADA PARI,ECR PARI,1207,false
"355030","03/2022",UBS REUNIDAS II,"4184 - EQUIPE 4 LARANJA",2690,false
"355030","03/2022",AMA UBS INTEGRADA PAULO VI,EQUIPE PRATA PAULO VI,2763,false
"355030","03/2022",UBS RECANTO VERDE DO SOL,ROSA VII,4878,false
"355030","03/2022",UBS THERSIO VENTURA,EQUIPE III,2472,false
"355030","03/2022",UBS UNIAO DAS VILAS DE TAIPAS,TAIPAS-EQ. AMARELA,2841,false
"355030","03/2022",UBS JD COLOMBO,EQUIPE 07 ROSA JD COLOMBO,1570,false
"355030","03/2022",UBS CIDADE KEMEL,EQUIPE 04,3448,false
"355030","03/2022",UBS VARGINHA,VARGINHA 04,2213,false
"355030","03/2022",AMA UBS PQ FIGUEIRA GRANDE,FIGUEIRA GRANDE 6,3634,false
"355030","03/2022",UBS VILA EMA DR FUAD KASSAB,EQUIPE 06,3939,false
"355030","03/2022",UBS JARDIM DOS EUCALIPTOS HELIO MOREIRA SALLES,"4163 - PAU BRASIL",3682,false
"355030","03/2022",UBS IGUACU,"4215 - EQUIPE 5 ROSA",3029,false
"355030","03/2022",UBS V SANTANA,EQUIPE 03,3543,false
"355030","03/2022",UBS J GUARUJA,J GUARUJA 5,3217,false
"355030","03/2022",AMA UBS INTEGRADA CHACARA CRUZEIRO DO SUL ZELIA L M DORO,"4113 - EQUIPE 3",4945,false
"355030","03/2022",UBS LUIZ ERNESTO MAZZONI,"4421 - 01",5326,false
"355030","03/2022",UBS PARQUE NOVO MUNDO I,CIDADE NOVA,2840,false
"355030","03/2022",UBS PARQUE NOVO MUNDO II,BELA VISTA,3970,false
"355030","03/2022",UBS IACAPE JD PLANALTO,"4174 - EQUIPE 4 VERDE",2975,false
"355030","03/2022",AMA UBS PQ STO ANTONIO,PQ STO ANTONIO 11,3368,false
"355030","03/2022",AMA UBS PQ STO ANTONIO,PQ STO ANTONIO 10,3817,false
"355030","03/2022",UBS JARDIM VALQUIRIA,VALQUIRIA 7 - MARROM,2884,false
"355030","03/2022",UBS RECANTO VERDE DO SOL,ROSA III,3051,false
"355030","03/2022",UBS SACOMA,"4452 - EQUIPE VERDE",5614,false
"355030","03/2022",AMA UBS INTEGRADA JARDIM PAULISTANO,EQUIPE 8 BRANCA,3188,false
"355030","03/2022",UBS JARDIM NELIA,EQUIPE 03 - AMARELO,4753,false
"355030","03/2022",UBS TRES PONTES,ORQUIDEA 5,2883,false
"355030","03/2022",UBS THERSIO VENTURA,EQUIPE I,2998,false
"355030","03/2022",UBS V APARECIDA,APARECIDA 5,396,false
"355030","03/2022",UBS V APARECIDA,APARECIDA 6,7957,false
"355030","03/2022",AMA UBS INTEGRADA VILA BARBOSA,"442-EQUIPE VERMELHA",2320,false
"355030","03/2022",UBS VILA ESPANHOLA,"005 - ROXO",3103,false
"355030","03/2022",UBS JD ROMANO VILA ITAIM,EQUIPE 1,2874,false
"355030","03/2022",AMA UBS INTEGRADA PARQUE MARIA DOMITILA,DOMITILA - LILAS,3401,false
"355030","03/2022",UBS VILA MAGGI,MAGGI - PINK - 3125,3006,false
"355030","03/2022",UBS V NOVA YORK,"4013 - JUPITER",3971,false
"355030","03/2022",UBS V NOVA YORK,"4014 - SATURNO",3923,false
"355030","03/2022",AMA UBS INTEGRADA MASSAGISTA MARIO AMERICO,"642 - EQUIPE AMARELA",2840,false
"355030","03/2022",UBS VILA PIRITUBA,PIRITUBA - EQ01,3154,false
"355030","03/2022",UBS VERA CRUZ DR FERNANDO PROENCA DE GOUVEA,J VERA CRUZ 1,3041,false
"355030","03/2022",UBS BELENZINHO MARCUS WOLOSKER,"4051 - EQUIPE I AREA 118",3758,false
"355030","03/2022",UBS BELENZINHO MARCUS WOLOSKER,"4055 - EQUIPE V",4509,false
"355030","03/2022",UBS BELENZINHO MARCUS WOLOSKER,"4056 - EQUIPE IV",4348,false
"355030","03/2022",UBS J PARANAPANEMA,J PARANAPANEMA 4,3302,false
"355030","03/2022",UBS PREF CELSO AUGUSTO DANIEL,EQUIPE 6 / CELSO DANIEL,3208,false
"355030","03/2022",UBS PREF CELSO AUGUSTO DANIEL,EQUIPE 5 / CELSO DANIEL,3906,false
"355030","03/2022",UBS STO ESTEVAO CARMOSINA,EQUIPE 3,2596,false
"355030","03/2022",UBS CHACARA STA MARIA,CHACARA STA MARIA 3,2973,false
"355030","03/2022",UBS JD SAO CARLOS CIDADE ADEMAR,SAO CARLOS 4,1074,false
"355030","03/2022",UBS ANTONIO ESTEVAO DE CARVALHO,"4102 - GIRASSOL II",2972,false
"355030","03/2022",UBS DR ANTONIO PIRES FERREIRA VILLALOBO,"4072 - EQUIPE - BEM VIVER",3844,false
"355030","03/2022",UBS AUGUSTO LEOPOLDO AYROSA GALVAO,EQUIPE 003,4162,false
"355030","03/2022",UBS INACIO MONTEIRO,EQUIPE III,3278,false
"355030","03/2022",UBS CAMPO LIMPO,CAMPO LIMPO - OURO,3514,false
"355030","03/2022",UBS JD DA CONQUISTA I,"4 - AZUL",4081,false
"355030","03/2022",UBS JARDIM DOS EUCALIPTOS HELIO MOREIRA SALLES,"4164 - ACACIA",4325,false
"355030","03/2022",UBS HUMAITA,ESF HUMAITA 03 C AZUL,4345,false
"355030","03/2022",UBS V DAS BELEZAS ALBERTO AMBROSIO,V DAS BELEZAS 2,3381,false
"355030","03/2022",UBS CRUZ DAS ALMAS,"162 - EQUIPE C 04 PSF",2105,false
"355030","03/2022",UBS J CAMPOS,CRISANTEMO IV,2727,false
"355030","03/2022",UBS JARDIM CIDADE PIRITUBA,JD CIDADE - EQ3,3269,false
"355030","03/2022",UBS CHACARA SANTANA,CHACARA SANTANA 6,3665,false
"355030","03/2022",UBS CHACARA SANTANA,CHACARA SANTANA 1,3225,false
"355030","03/2022",AMA UBS JARDIM ALFREDO,J ALFREDO 1,4105,false
"355030","03/2022",UBS J COIMBRA,J COIMBRA 7,2995,false
"355030","03/2022",UBS JARDIM COMERCIAL,COMERCIAL - AMARELO,3537,false
"355030","03/2022",UBS JARDIM ELIANE,JD. ELIANE III,2585,false
"355030","03/2022",UBS J IVA,"4001 - EQUIPE SOL",3546,false
"355030","03/2022",UBS J HERCULANO,J HERCULANO 4,3468,false
"355030","03/2022",UBS JARDIM KERALUX,SEMPRE VIVA II,3176,false
"355030","03/2022",UBS JARDIM LIDIA,LIDIA - VERMELHO,3295,false
"355030","03/2022",AMA UBS JARDIM MIRNA,MIRNA III,2599,false
"355030","03/2022",UBS JARDIM MITSUTANI,MITSUTANI - AZUL,3289,false
"355030","03/2022",UBS CIDADE IPAVA,IPAVA 3,3394,false
"355030","03/2022",UBS SE,ESF SE 06 - VERDE,3899,false
